"","V1"
"FranklinDRoosevelt-1_81",1
"FranklinDRoosevelt-1_82",1
"FranklinDRoosevelt-1_83",5
"FranklinDRoosevelt-1_84",7
"FranklinDRoosevelt-1_85",5
"FranklinDRoosevelt-1_86",5
"FranklinDRoosevelt-1_87",5
"FranklinDRoosevelt-1_88",14
"FranklinDRoosevelt-1_89",5
"FranklinDRoosevelt-1_90",9
"FranklinDRoosevelt-1_91",6
"FranklinDRoosevelt-1_92",1
"FranklinDRoosevelt-1_93",6
"FranklinDRoosevelt-1_94",3
"FranklinDRoosevelt-1_95",7
"FranklinDRoosevelt-1_96",2
"FranklinDRoosevelt-1_97",2
"FranklinDRoosevelt-1_98",13
"FranklinDRoosevelt-1_99",13
"FranklinDRoosevelt-2_2",13
"FranklinDRoosevelt-2_3",13
"FranklinDRoosevelt-2_4",13
"FranklinDRoosevelt-2_5",13
"FranklinDRoosevelt-2_6",12
"FranklinDRoosevelt-2_7",6
"FranklinDRoosevelt-2_8",6
"FranklinDRoosevelt-2_9",12
"FranklinDRoosevelt-2_10",6
"FranklinDRoosevelt-2_11",6
"FranklinDRoosevelt-2_12",6
"FranklinDRoosevelt-2_13",6
"FranklinDRoosevelt-2_14",6
"FranklinDRoosevelt-2_15",7
"FranklinDRoosevelt-2_16",3
"FranklinDRoosevelt-2_17",13
"FranklinDRoosevelt-2_18",6
"FranklinDRoosevelt-2_19",10
"FranklinDRoosevelt-2_20",10
"FranklinDRoosevelt-2_21",10
"FranklinDRoosevelt-2_22",10
"FranklinDRoosevelt-2_23",11
"FranklinDRoosevelt-2_24",13
"FranklinDRoosevelt-2_25",6
"FranklinDRoosevelt-2_26",6
"FranklinDRoosevelt-2_27",7
"FranklinDRoosevelt-2_28",10
"FranklinDRoosevelt-2_29",13
"FranklinDRoosevelt-2_30",10
"FranklinDRoosevelt-2_31",5
"FranklinDRoosevelt-2_32",5
"FranklinDRoosevelt-2_33",12
"FranklinDRoosevelt-2_34",12
"FranklinDRoosevelt-2_35",9
"FranklinDRoosevelt-2_36",9
"FranklinDRoosevelt-2_37",2
"FranklinDRoosevelt-2_38",2
"FranklinDRoosevelt-2_39",2
"FranklinDRoosevelt-2_40",2
"FranklinDRoosevelt-2_41",12
"FranklinDRoosevelt-2_42",6
"FranklinDRoosevelt-2_43",9
"FranklinDRoosevelt-2_44",9
"FranklinDRoosevelt-2_45",9
"FranklinDRoosevelt-2_46",2
"FranklinDRoosevelt-2_47",3
"FranklinDRoosevelt-2_48",3
"FranklinDRoosevelt-2_49",6
"FranklinDRoosevelt-2_50",6
"FranklinDRoosevelt-2_51",6
"FranklinDRoosevelt-2_52",6
"FranklinDRoosevelt-2_53",6
"FranklinDRoosevelt-2_54",5
"FranklinDRoosevelt-2_55",14
"FranklinDRoosevelt-2_56",14
"FranklinDRoosevelt-2_57",14
"FranklinDRoosevelt-2_58",14
"FranklinDRoosevelt-2_59",13
"FranklinDRoosevelt-2_60",13
"FranklinDRoosevelt-2_61",2
"FranklinDRoosevelt-2_62",2
"FranklinDRoosevelt-2_63",12
"FranklinDRoosevelt-2_64",11
"FranklinDRoosevelt-2_65",2
"FranklinDRoosevelt-2_66",2
"FranklinDRoosevelt-2_67",12
"FranklinDRoosevelt-2_68",6
"FranklinDRoosevelt-2_69",12
"FranklinDRoosevelt-2_70",12
"FranklinDRoosevelt-2_71",14
"FranklinDRoosevelt-2_72",13
"FranklinDRoosevelt-2_73",4
"FranklinDRoosevelt-2_74",4
"FranklinDRoosevelt-2_75",15
"FranklinDRoosevelt-2_76",15
"FranklinDRoosevelt-2_77",9
"FranklinDRoosevelt-2_78",9
"FranklinDRoosevelt-2_79",9
"FranklinDRoosevelt-2_80",12
"FranklinDRoosevelt-2_81",12
"FranklinDRoosevelt-2_82",12
"FranklinDRoosevelt-2_83",12
"FranklinDRoosevelt-2_84",8
"FranklinDRoosevelt-2_85",8
"FranklinDRoosevelt-2_86",8
"FranklinDRoosevelt-2_87",2
"FranklinDRoosevelt-2_88",2
"FranklinDRoosevelt-2_89",2
"FranklinDRoosevelt-2_90",9
"FranklinDRoosevelt-2_91",3
"FranklinDRoosevelt-2_92",6
"FranklinDRoosevelt-2_93",6
"FranklinDRoosevelt-2_94",3
"FranklinDRoosevelt-2_95",3
"FranklinDRoosevelt-2_96",10
"FranklinDRoosevelt-2_97",2
"FranklinDRoosevelt-2_98",2
"FranklinDRoosevelt-2_99",3
"FranklinDRoosevelt-2_100",3
"FranklinDRoosevelt-2_101",6
"FranklinDRoosevelt-2_102",6
"FranklinDRoosevelt-2_103",9
"FranklinDRoosevelt-2_104",8
"FranklinDRoosevelt-2_105",12
"FranklinDRoosevelt-2_106",3
"FranklinDRoosevelt-2_107",5
"FranklinDRoosevelt-2_108",5
"FranklinDRoosevelt-3_2",13
"FranklinDRoosevelt-3_3",13
"FranklinDRoosevelt-3_4",13
"FranklinDRoosevelt-3_5",13
"FranklinDRoosevelt-3_6",13
"FranklinDRoosevelt-3_7",2
"FranklinDRoosevelt-3_8",2
"FranklinDRoosevelt-3_9",2
"FranklinDRoosevelt-3_10",6
"FranklinDRoosevelt-3_11",6
"FranklinDRoosevelt-3_12",6
"FranklinDRoosevelt-3_13",13
"FranklinDRoosevelt-3_14",6
"FranklinDRoosevelt-3_15",7
"FranklinDRoosevelt-3_16",6
"FranklinDRoosevelt-3_17",2
"FranklinDRoosevelt-3_18",4
"FranklinDRoosevelt-3_19",9
"FranklinDRoosevelt-3_20",9
"FranklinDRoosevelt-3_21",6
"FranklinDRoosevelt-3_22",11
"FranklinDRoosevelt-3_23",10
"FranklinDRoosevelt-3_24",7
"FranklinDRoosevelt-3_25",10
"FranklinDRoosevelt-3_26",13
"FranklinDRoosevelt-3_27",13
"FranklinDRoosevelt-3_28",6
"FranklinDRoosevelt-3_29",6
"FranklinDRoosevelt-3_30",6
"FranklinDRoosevelt-3_31",6
"FranklinDRoosevelt-3_32",6
"FranklinDRoosevelt-3_33",2
"FranklinDRoosevelt-3_34",8
"FranklinDRoosevelt-3_35",14
"FranklinDRoosevelt-3_36",14
"FranklinDRoosevelt-3_37",14
"FranklinDRoosevelt-3_38",14
"FranklinDRoosevelt-3_39",14
"FranklinDRoosevelt-3_40",6
"FranklinDRoosevelt-3_41",13
"FranklinDRoosevelt-3_42",6
"FranklinDRoosevelt-3_43",6
"FranklinDRoosevelt-3_44",14
"FranklinDRoosevelt-3_45",14
"FranklinDRoosevelt-3_46",6
"FranklinDRoosevelt-3_47",9
"FranklinDRoosevelt-3_48",14
"FranklinDRoosevelt-3_49",14
"FranklinDRoosevelt-3_50",14
"FranklinDRoosevelt-3_51",14
"FranklinDRoosevelt-3_52",9
"FranklinDRoosevelt-3_53",9
"FranklinDRoosevelt-3_54",9
"FranklinDRoosevelt-3_55",11
"FranklinDRoosevelt-3_56",2
"FranklinDRoosevelt-3_57",2
"FranklinDRoosevelt-3_58",2
"FranklinDRoosevelt-3_59",2
"FranklinDRoosevelt-3_60",2
"FranklinDRoosevelt-3_61",14
"FranklinDRoosevelt-3_62",14
"FranklinDRoosevelt-3_63",14
"FranklinDRoosevelt-3_64",14
"FranklinDRoosevelt-3_65",14
"FranklinDRoosevelt-3_67",13
"FranklinDRoosevelt-3_69",13
"FranklinDRoosevelt-3_70",2
"FranklinDRoosevelt-3_71",5
"FranklinDRoosevelt-3_72",2
"FranklinDRoosevelt-3_73",9
"FranklinDRoosevelt-3_74",13
"FranklinDRoosevelt-3_75",13
"FranklinDRoosevelt-4_2",13
"FranklinDRoosevelt-4_3",13
"FranklinDRoosevelt-4_4",14
"FranklinDRoosevelt-4_5",13
"FranklinDRoosevelt-4_6",5
"FranklinDRoosevelt-4_7",5
"FranklinDRoosevelt-4_8",13
"FranklinDRoosevelt-4_9",13
"FranklinDRoosevelt-4_10",5
"FranklinDRoosevelt-4_11",5
"FranklinDRoosevelt-4_12",14
"FranklinDRoosevelt-4_13",14
"FranklinDRoosevelt-4_14",13
"FranklinDRoosevelt-4_15",2
"FranklinDRoosevelt-4_16",13
"FranklinDRoosevelt-4_17",8
"FranklinDRoosevelt-4_18",2
"FranklinDRoosevelt-4_19",6
"FranklinDRoosevelt-4_20",5
"FranklinDRoosevelt-4_21",5
"FranklinDRoosevelt-4_22",6
"FranklinDRoosevelt-4_23",6
"FranklinDRoosevelt-4_24",6
"FranklinDRoosevelt-4_25",9
"FranklinDRoosevelt-4_26",9
"FranklinDRoosevelt-4_27",2
"FranklinDRoosevelt-4_28",2
"FranklinDRoosevelt-4_29",2
"FranklinDRoosevelt-4_30",6
"FranklinDRoosevelt-4_31",14
"HarrySTruman-1_2",6
"HarrySTruman-1_3",13
"HarrySTruman-1_4",5
"HarrySTruman-1_5",9
"HarrySTruman-1_6",5
"HarrySTruman-1_7",12
"HarrySTruman-1_8",5
"HarrySTruman-1_9",3
"HarrySTruman-1_10",4
"HarrySTruman-1_11",4
"HarrySTruman-1_12",4
"HarrySTruman-1_13",13
"HarrySTruman-1_14",13
"HarrySTruman-1_15",14
"HarrySTruman-1_16",3
"HarrySTruman-1_17",5
"HarrySTruman-1_18",15
"HarrySTruman-1_19",6
"HarrySTruman-1_20",6
"HarrySTruman-1_21",6
"HarrySTruman-1_22",6
"HarrySTruman-1_23",15
"HarrySTruman-1_24",15
"HarrySTruman-1_25",6
"HarrySTruman-1_26",6
"HarrySTruman-1_27",6
"HarrySTruman-1_28",6
"HarrySTruman-1_29",6
"HarrySTruman-1_30",6
"HarrySTruman-1_31",6
"HarrySTruman-1_32",5
"HarrySTruman-1_33",5
"HarrySTruman-1_34",2
"HarrySTruman-1_35",6
"HarrySTruman-1_36",6
"HarrySTruman-1_37",6
"HarrySTruman-1_38",6
"HarrySTruman-1_39",6
"HarrySTruman-1_40",6
"HarrySTruman-1_41",11
"HarrySTruman-1_42",11
"HarrySTruman-1_43",8
"HarrySTruman-1_44",15
"HarrySTruman-1_45",15
"HarrySTruman-1_46",15
"HarrySTruman-1_47",15
"HarrySTruman-1_48",12
"HarrySTruman-1_49",6
"HarrySTruman-1_50",6
"HarrySTruman-1_51",6
"HarrySTruman-1_52",6
"HarrySTruman-1_53",3
"HarrySTruman-1_54",9
"HarrySTruman-1_55",9
"HarrySTruman-1_56",9
"HarrySTruman-1_57",9
"HarrySTruman-1_58",9
"HarrySTruman-1_59",3
"HarrySTruman-1_60",3
"HarrySTruman-1_61",3
"HarrySTruman-1_62",9
"HarrySTruman-1_63",9
"HarrySTruman-1_64",9
"HarrySTruman-1_65",12
"HarrySTruman-1_66",12
"HarrySTruman-1_67",12
"HarrySTruman-1_68",11
"HarrySTruman-1_69",11
"HarrySTruman-1_70",11
"HarrySTruman-1_71",11
"HarrySTruman-1_72",11
"HarrySTruman-1_73",11
"HarrySTruman-1_74",11
"HarrySTruman-1_75",11
"HarrySTruman-1_76",9
"HarrySTruman-1_77",9
"HarrySTruman-1_78",12
"HarrySTruman-1_79",9
"HarrySTruman-1_80",12
"HarrySTruman-1_81",12
"HarrySTruman-1_82",2
"HarrySTruman-1_83",12
"HarrySTruman-1_84",12
"HarrySTruman-1_85",12
"HarrySTruman-1_86",12
"HarrySTruman-1_87",12
"HarrySTruman-1_88",12
"HarrySTruman-1_89",12
"HarrySTruman-1_90",12
"HarrySTruman-1_91",9
"HarrySTruman-1_92",9
"HarrySTruman-1_93",12
"HarrySTruman-1_94",12
"HarrySTruman-1_95",12
"HarrySTruman-1_96",12
"HarrySTruman-1_97",12
"HarrySTruman-1_98",12
"HarrySTruman-1_99",12
"HarrySTruman-1_100",12
"HarrySTruman-1_101",12
"HarrySTruman-1_102",12
"HarrySTruman-1_103",6
"HarrySTruman-1_104",6
"HarrySTruman-1_105",3
"HarrySTruman-1_106",8
"HarrySTruman-1_107",2
"HarrySTruman-1_108",9
"HarrySTruman-1_109",9
"HarrySTruman-1_110",6
"HarrySTruman-1_111",6
"HarrySTruman-1_112",6
"HarrySTruman-1_113",6
"HarrySTruman-1_114",6
"HarrySTruman-1_115",6
"HarrySTruman-1_116",6
"HarrySTruman-1_117",6
"HarrySTruman-1_118",3
"HarrySTruman-1_119",9
"DwightDEisenhower-1_2",13
"DwightDEisenhower-1_3",13
"DwightDEisenhower-1_4",5
"DwightDEisenhower-1_5",5
"DwightDEisenhower-1_6",8
"DwightDEisenhower-1_7",13
"DwightDEisenhower-1_8",13
"DwightDEisenhower-1_9",13
"DwightDEisenhower-1_10",13
"DwightDEisenhower-1_11",5
"DwightDEisenhower-1_12",13
"DwightDEisenhower-1_13",13
"DwightDEisenhower-1_14",13
"DwightDEisenhower-1_15",3
"DwightDEisenhower-1_16",11
"DwightDEisenhower-1_17",7
"DwightDEisenhower-1_18",2
"DwightDEisenhower-1_19",13
"DwightDEisenhower-1_20",9
"DwightDEisenhower-1_21",11
"DwightDEisenhower-1_22",9
"DwightDEisenhower-1_23",13
"DwightDEisenhower-1_24",13
"DwightDEisenhower-1_25",3
"DwightDEisenhower-1_26",14
"DwightDEisenhower-1_27",6
"DwightDEisenhower-1_28",2
"DwightDEisenhower-1_29",14
"DwightDEisenhower-1_30",14
"DwightDEisenhower-1_31",1
"DwightDEisenhower-1_32",12
"DwightDEisenhower-1_33",12
"DwightDEisenhower-1_34",14
"DwightDEisenhower-1_35",14
"DwightDEisenhower-1_36",14
"DwightDEisenhower-1_37",14
"DwightDEisenhower-1_38",14
"DwightDEisenhower-1_39",14
"DwightDEisenhower-1_40",14
"DwightDEisenhower-1_41",14
"DwightDEisenhower-1_42",14
"DwightDEisenhower-1_43",14
"DwightDEisenhower-1_44",14
"DwightDEisenhower-1_45",15
"DwightDEisenhower-1_46",3
"DwightDEisenhower-1_47",6
"DwightDEisenhower-1_48",6
"DwightDEisenhower-1_49",6
"DwightDEisenhower-1_50",5
"DwightDEisenhower-1_51",5
"DwightDEisenhower-1_52",5
"DwightDEisenhower-1_53",15
"DwightDEisenhower-1_54",1
"DwightDEisenhower-1_55",6
"DwightDEisenhower-1_56",6
"DwightDEisenhower-1_57",6
"DwightDEisenhower-1_58",6
"DwightDEisenhower-1_59",14
"DwightDEisenhower-1_60",14
"DwightDEisenhower-1_61",14
"DwightDEisenhower-1_62",14
"DwightDEisenhower-1_63",12
"DwightDEisenhower-1_64",12
"DwightDEisenhower-1_65",12
"DwightDEisenhower-1_66",12
"DwightDEisenhower-1_67",12
"DwightDEisenhower-1_68",6
"DwightDEisenhower-1_69",9
"DwightDEisenhower-1_70",9
"DwightDEisenhower-1_71",9
"DwightDEisenhower-1_72",2
"DwightDEisenhower-1_73",2
"DwightDEisenhower-1_74",2
"DwightDEisenhower-1_75",6
"DwightDEisenhower-1_76",6
"DwightDEisenhower-1_77",6
"DwightDEisenhower-1_78",5
"DwightDEisenhower-1_79",5
"DwightDEisenhower-1_80",3
"DwightDEisenhower-1_81",3
"DwightDEisenhower-1_82",3
"DwightDEisenhower-1_83",3
"DwightDEisenhower-1_85",6
"DwightDEisenhower-1_86",14
"DwightDEisenhower-1_88",6
"DwightDEisenhower-1_89",5
"DwightDEisenhower-1_91",5
"DwightDEisenhower-1_93",15
"DwightDEisenhower-1_94",12
"DwightDEisenhower-1_96",12
"DwightDEisenhower-1_97",12
"DwightDEisenhower-1_99",11
"DwightDEisenhower-1_100",6
"DwightDEisenhower-1_101",9
"DwightDEisenhower-1_102",9
"DwightDEisenhower-1_103",6
"DwightDEisenhower-1_105",6
"DwightDEisenhower-1_106",8
"DwightDEisenhower-1_108",8
"DwightDEisenhower-1_109",15
"DwightDEisenhower-1_110",5
"DwightDEisenhower-1_111",9
"DwightDEisenhower-1_112",9
"DwightDEisenhower-1_113",9
"DwightDEisenhower-1_114",3
"DwightDEisenhower-1_115",3
"DwightDEisenhower-1_116",3
"DwightDEisenhower-1_117",3
"DwightDEisenhower-1_118",1
"DwightDEisenhower-1_119",2
"DwightDEisenhower-1_120",12
"DwightDEisenhower-1_121",12
"DwightDEisenhower-1_122",12
"DwightDEisenhower-1_123",9
"DwightDEisenhower-1_124",2
"DwightDEisenhower-1_125",9
"DwightDEisenhower-1_126",3
"DwightDEisenhower-1_127",3
"DwightDEisenhower-1_128",14
"DwightDEisenhower-1_129",9
"DwightDEisenhower-1_130",11
"DwightDEisenhower-1_131",6
"DwightDEisenhower-1_132",13
"DwightDEisenhower-1_133",13
"DwightDEisenhower-2_2",13
"DwightDEisenhower-2_3",13
"DwightDEisenhower-2_4",13
"DwightDEisenhower-2_5",13
"DwightDEisenhower-2_6",13
"DwightDEisenhower-2_7",13
"DwightDEisenhower-2_8",13
"DwightDEisenhower-2_9",14
"DwightDEisenhower-2_10",1
"DwightDEisenhower-2_11",14
"DwightDEisenhower-2_12",6
"DwightDEisenhower-2_13",5
"DwightDEisenhower-2_14",5
"DwightDEisenhower-2_15",9
"DwightDEisenhower-2_16",11
"DwightDEisenhower-2_17",11
"DwightDEisenhower-2_18",12
"DwightDEisenhower-2_19",12
"DwightDEisenhower-2_20",14
"DwightDEisenhower-2_21",6
"DwightDEisenhower-2_22",6
"DwightDEisenhower-2_23",14
"DwightDEisenhower-2_24",14
"DwightDEisenhower-2_25",14
"DwightDEisenhower-2_26",6
"DwightDEisenhower-2_27",9
"DwightDEisenhower-2_28",9
"DwightDEisenhower-2_29",11
"DwightDEisenhower-2_30",14
"DwightDEisenhower-2_31",2
"DwightDEisenhower-2_32",10
"DwightDEisenhower-2_33",14
"DwightDEisenhower-2_34",14
"DwightDEisenhower-2_35",14
"DwightDEisenhower-2_36",6
"DwightDEisenhower-2_37",6
"DwightDEisenhower-2_38",6
"DwightDEisenhower-2_39",3
"DwightDEisenhower-2_40",14
"DwightDEisenhower-2_41",9
"DwightDEisenhower-2_42",9
"DwightDEisenhower-2_43",9
"DwightDEisenhower-2_44",9
"DwightDEisenhower-2_45",9
"DwightDEisenhower-2_46",6
"DwightDEisenhower-2_47",3
"DwightDEisenhower-2_48",6
"DwightDEisenhower-2_49",14
"DwightDEisenhower-2_50",9
"DwightDEisenhower-2_51",9
"DwightDEisenhower-2_52",9
"DwightDEisenhower-2_53",9
"DwightDEisenhower-2_54",15
"DwightDEisenhower-2_55",3
"DwightDEisenhower-2_56",9
"DwightDEisenhower-2_57",9
"DwightDEisenhower-2_58",9
"DwightDEisenhower-2_59",9
"DwightDEisenhower-2_60",6
"DwightDEisenhower-2_61",6
"DwightDEisenhower-2_62",14
"DwightDEisenhower-2_63",11
"DwightDEisenhower-2_64",9
"DwightDEisenhower-2_65",15
"DwightDEisenhower-2_66",3
"DwightDEisenhower-2_67",6
"DwightDEisenhower-2_68",2
"DwightDEisenhower-2_69",2
"DwightDEisenhower-2_70",2
"DwightDEisenhower-2_71",2
"DwightDEisenhower-2_72",2
"DwightDEisenhower-2_73",2
"DwightDEisenhower-2_74",14
"DwightDEisenhower-2_75",14
"DwightDEisenhower-2_76",14
"DwightDEisenhower-2_77",14
"DwightDEisenhower-2_78",14
"DwightDEisenhower-2_79",9
"DwightDEisenhower-2_80",15
"DwightDEisenhower-2_81",15
"DwightDEisenhower-2_82",9
"DwightDEisenhower-2_83",15
"DwightDEisenhower-2_84",6
"DwightDEisenhower-2_85",6
"DwightDEisenhower-2_86",2
"DwightDEisenhower-2_87",2
"DwightDEisenhower-2_88",2
"DwightDEisenhower-2_89",7
"DwightDEisenhower-2_90",14
"DwightDEisenhower-2_91",2
"DwightDEisenhower-2_92",5
"DwightDEisenhower-2_93",5
"DwightDEisenhower-2_94",5
"DwightDEisenhower-2_95",9
"DwightDEisenhower-2_96",13
"DwightDEisenhower-2_97",13
"JohnFKennedy-1_2",13
"JohnFKennedy-1_3",13
"JohnFKennedy-1_4",13
"JohnFKennedy-1_5",13
"JohnFKennedy-1_6",13
"JohnFKennedy-1_7",13
"JohnFKennedy-1_8",13
"JohnFKennedy-1_9",9
"JohnFKennedy-1_10",15
"JohnFKennedy-1_11",9
"JohnFKennedy-1_12",9
"JohnFKennedy-1_13",2
"JohnFKennedy-1_14",2
"JohnFKennedy-1_15",9
"JohnFKennedy-1_16",14
"JohnFKennedy-1_17",5
"JohnFKennedy-1_18",9
"JohnFKennedy-1_19",9
"JohnFKennedy-1_20",6
"JohnFKennedy-1_21",6
"JohnFKennedy-1_22",14
"JohnFKennedy-1_23",11
"JohnFKennedy-1_24",9
"JohnFKennedy-1_25",9
"JohnFKennedy-1_26",9
"JohnFKennedy-1_27",2
"JohnFKennedy-1_28",2
"JohnFKennedy-1_29",2
"JohnFKennedy-1_30",2
"JohnFKennedy-1_31",2
"JohnFKennedy-1_32",7
"JohnFKennedy-1_33",2
"JohnFKennedy-1_34",9
"JohnFKennedy-1_35",9
"JohnFKennedy-1_36",14
"JohnFKennedy-1_38",9
"JohnFKennedy-1_39",9
"JohnFKennedy-1_40",9
"JohnFKennedy-1_41",13
"JohnFKennedy-1_42",13
"JohnFKennedy-1_43",13
"JohnFKennedy-1_44",13
"JohnFKennedy-1_45",14
"JohnFKennedy-1_46",14
"JohnFKennedy-1_47",14
"JohnFKennedy-1_48",11
"JohnFKennedy-1_49",14
"JohnFKennedy-1_50",14
"JohnFKennedy-1_51",5
"JohnFKennedy-1_52",3
"JohnFKennedy-1_53",14
"JohnFKennedy-1_54",13
"JohnFKennedy-1_55",14
"LyndonBJohnson-1_2",8
"LyndonBJohnson-1_3",8
"LyndonBJohnson-1_4",8
"LyndonBJohnson-1_5",13
"LyndonBJohnson-1_6",3
"LyndonBJohnson-1_7",2
"LyndonBJohnson-1_8",2
"LyndonBJohnson-1_9",2
"LyndonBJohnson-1_10",13
"LyndonBJohnson-1_11",13
"LyndonBJohnson-1_12",9
"LyndonBJohnson-1_13",14
"LyndonBJohnson-1_14",14
"LyndonBJohnson-1_15",6
"LyndonBJohnson-1_16",6
"LyndonBJohnson-1_17",13
"LyndonBJohnson-1_18",5
"LyndonBJohnson-1_19",14
"LyndonBJohnson-1_20",9
"LyndonBJohnson-1_21",9
"LyndonBJohnson-1_22",9
"LyndonBJohnson-1_23",13
"LyndonBJohnson-1_24",13
"LyndonBJohnson-1_25",9
"LyndonBJohnson-1_26",3
"LyndonBJohnson-1_27",14
"LyndonBJohnson-1_28",13
"LyndonBJohnson-1_29",13
"LyndonBJohnson-1_30",6
"LyndonBJohnson-1_31",3
"LyndonBJohnson-1_32",9
"LyndonBJohnson-1_33",2
"LyndonBJohnson-1_34",2
"LyndonBJohnson-1_35",9
"LyndonBJohnson-1_36",14
"LyndonBJohnson-1_37",14
"LyndonBJohnson-1_38",2
"LyndonBJohnson-1_39",2
"LyndonBJohnson-1_40",2
"LyndonBJohnson-1_41",14
"LyndonBJohnson-1_42",14
"LyndonBJohnson-1_43",14
"LyndonBJohnson-1_44",9
"LyndonBJohnson-1_45",14
"LyndonBJohnson-1_46",13
"LyndonBJohnson-1_47",8
"LyndonBJohnson-1_48",3
"LyndonBJohnson-1_49",9
"LyndonBJohnson-1_50",9
"LyndonBJohnson-1_51",14
"LyndonBJohnson-1_52",14
"LyndonBJohnson-1_53",11
"LyndonBJohnson-1_54",3
"LyndonBJohnson-1_55",14
"LyndonBJohnson-1_56",3
"LyndonBJohnson-1_57",10
"LyndonBJohnson-1_58",6
"LyndonBJohnson-1_59",6
"LyndonBJohnson-1_60",12
"LyndonBJohnson-1_61",14
"LyndonBJohnson-1_62",14
"LyndonBJohnson-1_63",9
"LyndonBJohnson-1_64",9
"LyndonBJohnson-1_65",13
"LyndonBJohnson-1_66",14
"LyndonBJohnson-1_67",8
"LyndonBJohnson-1_68",6
"LyndonBJohnson-1_69",14
"LyndonBJohnson-1_70",9
"LyndonBJohnson-1_71",14
"LyndonBJohnson-1_72",6
"LyndonBJohnson-1_73",6
"LyndonBJohnson-1_74",14
"LyndonBJohnson-1_75",3
"LyndonBJohnson-1_76",3
"LyndonBJohnson-1_77",3
"LyndonBJohnson-1_78",6
"LyndonBJohnson-1_79",6
"LyndonBJohnson-1_80",6
"LyndonBJohnson-1_81",3
"LyndonBJohnson-1_82",1
"LyndonBJohnson-1_83",13
"LyndonBJohnson-1_84",13
"LyndonBJohnson-1_85",13
"LyndonBJohnson-1_86",3
"LyndonBJohnson-1_87",14
"LyndonBJohnson-1_88",14
"LyndonBJohnson-1_89",9
"LyndonBJohnson-1_90",2
"LyndonBJohnson-1_91",9
"LyndonBJohnson-1_92",9
"LyndonBJohnson-1_93",13
"LyndonBJohnson-1_94",13
"LyndonBJohnson-1_95",3
"LyndonBJohnson-1_96",5
"RichardNixon-1_2",13
"RichardNixon-1_3",13
"RichardNixon-1_4",13
"RichardNixon-1_5",13
"RichardNixon-1_6",13
"RichardNixon-1_7",13
"RichardNixon-1_8",13
"RichardNixon-1_9",13
"RichardNixon-1_10",9
"RichardNixon-1_11",9
"RichardNixon-1_12",13
"RichardNixon-1_13",13
"RichardNixon-1_14",3
"RichardNixon-1_15",3
"RichardNixon-1_16",9
"RichardNixon-1_17",13
"RichardNixon-1_18",9
"RichardNixon-1_19",13
"RichardNixon-1_20",13
"RichardNixon-1_21",11
"RichardNixon-1_22",12
"RichardNixon-1_23",12
"RichardNixon-1_24",9
"RichardNixon-1_25",14
"RichardNixon-1_26",14
"RichardNixon-1_27",14
"RichardNixon-1_28",14
"RichardNixon-1_29",9
"RichardNixon-1_30",2
"RichardNixon-1_31",13
"RichardNixon-1_32",13
"RichardNixon-1_33",13
"RichardNixon-1_34",13
"RichardNixon-1_35",2
"RichardNixon-1_36",2
"RichardNixon-1_37",14
"RichardNixon-1_38",14
"RichardNixon-1_39",14
"RichardNixon-1_40",3
"RichardNixon-1_41",12
"RichardNixon-1_42",13
"RichardNixon-1_43",13
"RichardNixon-1_44",2
"RichardNixon-1_45",14
"RichardNixon-1_46",14
"RichardNixon-1_47",14
"RichardNixon-1_48",14
"RichardNixon-1_49",14
"RichardNixon-1_50",14
"RichardNixon-1_51",14
"RichardNixon-1_52",14
"RichardNixon-1_53",14
"RichardNixon-1_54",14
"RichardNixon-1_55",3
"RichardNixon-1_56",9
"RichardNixon-1_57",9
"RichardNixon-1_58",9
"RichardNixon-1_59",9
"RichardNixon-1_60",9
"RichardNixon-1_61",9
"RichardNixon-1_62",9
"RichardNixon-1_63",13
"RichardNixon-1_64",6
"RichardNixon-1_65",2
"RichardNixon-1_66",3
"RichardNixon-1_67",3
"RichardNixon-1_68",12
"RichardNixon-1_69",12
"RichardNixon-1_70",2
"RichardNixon-1_71",6
"RichardNixon-1_72",6
"RichardNixon-1_73",14
"RichardNixon-1_74",14
"RichardNixon-1_75",14
"RichardNixon-1_76",2
"RichardNixon-1_77",2
"RichardNixon-1_78",14
"RichardNixon-1_79",14
"RichardNixon-1_80",8
"RichardNixon-1_81",14
"RichardNixon-1_82",14
"RichardNixon-1_83",14
"RichardNixon-1_84",14
"RichardNixon-1_85",9
"RichardNixon-1_86",9
"RichardNixon-1_87",9
"RichardNixon-1_88",3
"RichardNixon-1_89",9
"RichardNixon-1_90",9
"RichardNixon-1_91",9
"RichardNixon-1_92",9
"RichardNixon-1_93",9
"RichardNixon-1_94",9
"RichardNixon-1_95",9
"RichardNixon-1_96",9
"RichardNixon-1_97",13
"RichardNixon-1_98",2
"RichardNixon-1_99",14
"RichardNixon-1_100",14
"RichardNixon-1_101",14
"RichardNixon-1_102",14
"RichardNixon-1_103",14
"RichardNixon-1_104",14
"RichardNixon-1_105",5
"RichardNixon-1_106",13
"RichardNixon-1_107",9
"RichardNixon-1_108",9
"RichardNixon-1_109",6
"RichardNixon-1_110",14
"RichardNixon-1_111",14
"RichardNixon-1_112",14
"RichardNixon-1_113",14
"RichardNixon-1_114",14
"RichardNixon-1_115",14
"RichardNixon-1_116",2
"RichardNixon-1_117",14
"RichardNixon-1_118",14
"RichardNixon-1_119",14
"RichardNixon-2_2",5
"RichardNixon-2_3",13
