"","V1"
"RichardNixon-2_4",5
"RichardNixon-2_5",5
"RichardNixon-2_6",7
"RichardNixon-2_7",7
"RichardNixon-2_8",7
"RichardNixon-2_9",7
"RichardNixon-2_10",7
"RichardNixon-2_11",7
"RichardNixon-2_12",7
"RichardNixon-2_13",7
"RichardNixon-2_14",7
"RichardNixon-2_15",7
"RichardNixon-2_16",7
"RichardNixon-2_17",7
"RichardNixon-2_18",7
"RichardNixon-2_19",2
"RichardNixon-2_20",6
"RichardNixon-2_21",6
"RichardNixon-2_22",6
"RichardNixon-2_23",6
"RichardNixon-2_24",9
"RichardNixon-2_25",7
"RichardNixon-2_26",7
"RichardNixon-2_27",7
"RichardNixon-2_28",7
"RichardNixon-2_29",7
"RichardNixon-2_30",7
"RichardNixon-2_31",7
"RichardNixon-2_32",7
"RichardNixon-2_33",7
"RichardNixon-2_34",7
"RichardNixon-2_35",7
"RichardNixon-2_36",7
"RichardNixon-2_37",7
"RichardNixon-2_38",5
"RichardNixon-2_39",5
"RichardNixon-2_40",7
"RichardNixon-2_41",6
"RichardNixon-2_42",7
"RichardNixon-2_43",7
"RichardNixon-2_44",7
"RichardNixon-2_45",10
"RichardNixon-2_46",7
"RichardNixon-2_47",6
"RichardNixon-2_48",6
"RichardNixon-2_49",7
"RichardNixon-2_50",6
"RichardNixon-2_51",7
"RichardNixon-2_52",7
"RichardNixon-2_53",7
"RichardNixon-2_54",7
"RichardNixon-2_55",7
"RichardNixon-2_56",7
"RichardNixon-2_57",7
"RichardNixon-2_58",7
"RichardNixon-2_59",7
"RichardNixon-2_60",7
"RichardNixon-2_61",7
"RichardNixon-2_62",7
"RichardNixon-2_63",7
"RichardNixon-2_64",7
"RichardNixon-2_65",7
"RichardNixon-2_66",7
"RichardNixon-2_67",7
"RichardNixon-2_68",7
"RichardNixon-2_69",7
"RichardNixon-2_70",7
"RichardNixon-2_71",7
"RichardNixon-2_72",5
"RichardNixon-2_73",5
"RichardNixon-2_74",5
"RichardNixon-2_75",7
"RichardNixon-2_76",7
"JimmyCarter-1_2",5
"JimmyCarter-1_3",5
"JimmyCarter-1_4",5
"JimmyCarter-1_5",5
"JimmyCarter-1_6",5
"JimmyCarter-1_7",5
"JimmyCarter-1_8",5
"JimmyCarter-1_9",5
"JimmyCarter-1_10",5
"JimmyCarter-1_11",5
"JimmyCarter-1_12",6
"JimmyCarter-1_13",6
"JimmyCarter-1_14",7
"JimmyCarter-1_15",7
"JimmyCarter-1_16",7
"JimmyCarter-1_17",7
"JimmyCarter-1_18",9
"JimmyCarter-1_19",9
"JimmyCarter-1_20",7
"JimmyCarter-1_21",5
"JimmyCarter-1_22",5
"JimmyCarter-1_23",5
"JimmyCarter-1_24",7
"JimmyCarter-1_25",8
"JimmyCarter-1_26",2
"JimmyCarter-1_27",9
"JimmyCarter-1_28",2
"JimmyCarter-1_29",9
"JimmyCarter-1_30",2
"JimmyCarter-1_31",7
"JimmyCarter-1_32",9
"JimmyCarter-1_33",9
"JimmyCarter-1_34",9
"JimmyCarter-1_35",7
"JimmyCarter-1_36",7
"JimmyCarter-1_37",10
"JimmyCarter-1_38",10
"JimmyCarter-1_39",5
"JimmyCarter-1_40",7
"JimmyCarter-1_41",7
"JimmyCarter-1_42",7
"JimmyCarter-1_43",9
"JimmyCarter-1_44",9
"JimmyCarter-1_45",10
"JimmyCarter-1_46",10
"JimmyCarter-1_47",7
"JimmyCarter-1_48",9
"JimmyCarter-1_49",7
"JimmyCarter-1_50",5
"JimmyCarter-1_51",7
"JimmyCarter-1_52",5
"JimmyCarter-1_53",5
"JimmyCarter-1_54",5
"JimmyCarter-1_55",7
"JimmyCarter-1_56",7
"JimmyCarter-1_57",7
"JimmyCarter-1_58",7
"JimmyCarter-1_59",7
"JimmyCarter-1_60",2
"RonaldReagan-1_2",5
"RonaldReagan-1_3",5
"RonaldReagan-1_4",5
"RonaldReagan-1_5",5
"RonaldReagan-1_6",10
"RonaldReagan-1_7",10
"RonaldReagan-1_8",2
"RonaldReagan-1_9",2
"RonaldReagan-1_10",3
"RonaldReagan-1_11",9
"RonaldReagan-1_12",7
"RonaldReagan-1_13",7
"RonaldReagan-1_14",4
"RonaldReagan-1_15",4
"RonaldReagan-1_16",4
"RonaldReagan-1_17",4
"RonaldReagan-1_18",4
"RonaldReagan-1_19",5
"RonaldReagan-1_20",7
"RonaldReagan-1_21",7
"RonaldReagan-1_22",7
"RonaldReagan-1_23",5
"RonaldReagan-1_24",5
"RonaldReagan-1_25",5
"RonaldReagan-1_26",5
"RonaldReagan-1_27",10
"RonaldReagan-1_28",10
"RonaldReagan-1_29",4
"RonaldReagan-1_30",4
"RonaldReagan-1_31",4
"RonaldReagan-1_32",4
"RonaldReagan-1_33",4
"RonaldReagan-1_34",7
"RonaldReagan-1_35",7
"RonaldReagan-1_36",4
"RonaldReagan-1_37",7
"RonaldReagan-1_38",7
"RonaldReagan-1_39",7
"RonaldReagan-1_40",7
"RonaldReagan-1_41",7
"RonaldReagan-1_42",7
"RonaldReagan-1_43",7
"RonaldReagan-1_44",3
"RonaldReagan-1_45",3
"RonaldReagan-1_46",3
"RonaldReagan-1_47",3
"RonaldReagan-1_48",3
"RonaldReagan-1_49",3
"RonaldReagan-1_50",3
"RonaldReagan-1_51",7
"RonaldReagan-1_52",7
"RonaldReagan-1_53",9
"RonaldReagan-1_54",10
"RonaldReagan-1_55",10
"RonaldReagan-1_56",10
"RonaldReagan-1_57",4
"RonaldReagan-1_58",1
"RonaldReagan-1_59",1
"RonaldReagan-1_60",10
"RonaldReagan-1_61",10
"RonaldReagan-1_62",9
"RonaldReagan-1_63",7
"RonaldReagan-1_64",7
"RonaldReagan-1_65",7
"RonaldReagan-1_66",5
"RonaldReagan-1_67",5
"RonaldReagan-1_68",7
"RonaldReagan-1_69",7
"RonaldReagan-1_70",7
"RonaldReagan-1_71",7
"RonaldReagan-1_72",7
"RonaldReagan-1_73",6
"RonaldReagan-1_74",5
"RonaldReagan-1_75",5
"RonaldReagan-1_76",5
"RonaldReagan-1_77",7
"RonaldReagan-1_78",7
"RonaldReagan-1_79",7
"RonaldReagan-1_80",5
"RonaldReagan-1_81",9
"RonaldReagan-1_82",5
"RonaldReagan-1_83",5
"RonaldReagan-1_84",5
"RonaldReagan-1_85",4
"RonaldReagan-1_86",4
"RonaldReagan-1_87",3
"RonaldReagan-1_88",4
"RonaldReagan-1_89",5
"RonaldReagan-1_90",5
"RonaldReagan-1_92",1
"RonaldReagan-1_93",8
"RonaldReagan-1_94",7
"RonaldReagan-1_95",7
"RonaldReagan-1_96",7
"RonaldReagan-1_97",10
"RonaldReagan-1_98",9
"RonaldReagan-1_99",9
"RonaldReagan-1_100",9
"RonaldReagan-1_101",2
"RonaldReagan-1_102",10
"RonaldReagan-1_103",2
"RonaldReagan-1_104",9
"RonaldReagan-1_105",8
"RonaldReagan-1_106",8
"RonaldReagan-1_107",2
"RonaldReagan-1_108",7
"RonaldReagan-1_109",7
"RonaldReagan-1_110",7
"RonaldReagan-1_111",7
"RonaldReagan-1_112",7
"RonaldReagan-1_113",5
"RonaldReagan-1_114",5
"RonaldReagan-1_115",5
"RonaldReagan-1_116",5
"RonaldReagan-1_117",5
"RonaldReagan-1_118",5
"RonaldReagan-1_119",5
"RonaldReagan-1_120",5
"RonaldReagan-1_121",5
"RonaldReagan-1_122",5
"RonaldReagan-1_123",5
"RonaldReagan-1_124",5
"RonaldReagan-1_125",5
"RonaldReagan-1_126",5
"RonaldReagan-1_127",5
"RonaldReagan-1_128",5
"RonaldReagan-1_129",5
"RonaldReagan-1_130",5
"RonaldReagan-1_131",5
"RonaldReagan-1_132",5
"RonaldReagan-1_133",9
"RonaldReagan-1_134",9
"RonaldReagan-1_135",9
"RonaldReagan-1_136",9
"RonaldReagan-1_137",10
"RonaldReagan-1_138",5
"RonaldReagan-2_2",5
"RonaldReagan-2_3",5
"RonaldReagan-2_4",5
"RonaldReagan-2_5",5
"RonaldReagan-2_6",5
"RonaldReagan-2_7",5
"RonaldReagan-2_8",5
"RonaldReagan-2_9",5
"RonaldReagan-2_10",5
"RonaldReagan-2_11",5
"RonaldReagan-2_12",5
"RonaldReagan-2_13",5
"RonaldReagan-2_14",5
"RonaldReagan-2_15",5
"RonaldReagan-2_16",5
"RonaldReagan-2_17",5
"RonaldReagan-2_18",5
"RonaldReagan-2_19",5
"RonaldReagan-2_20",5
"RonaldReagan-2_21",5
"RonaldReagan-2_22",3
"RonaldReagan-2_23",3
"RonaldReagan-2_24",3
"RonaldReagan-2_25",3
"RonaldReagan-2_26",10
"RonaldReagan-2_27",10
"RonaldReagan-2_28",4
"RonaldReagan-2_29",4
"RonaldReagan-2_30",4
"RonaldReagan-2_31",7
"RonaldReagan-2_32",7
"RonaldReagan-2_33",7
"RonaldReagan-2_34",7
"RonaldReagan-2_35",7
"RonaldReagan-2_36",7
"RonaldReagan-2_37",7
"RonaldReagan-2_38",7
"RonaldReagan-2_39",10
"RonaldReagan-2_40",5
"RonaldReagan-2_41",5
"RonaldReagan-2_42",5
"RonaldReagan-2_43",5
"RonaldReagan-2_44",5
"RonaldReagan-2_45",5
"RonaldReagan-2_46",5
"RonaldReagan-2_47",5
"RonaldReagan-2_48",5
"RonaldReagan-2_49",5
"RonaldReagan-2_50",5
"RonaldReagan-2_51",5
"RonaldReagan-2_52",5
"RonaldReagan-2_53",5
"RonaldReagan-2_54",10
"RonaldReagan-2_55",10
"RonaldReagan-2_56",10
"RonaldReagan-2_57",10
"RonaldReagan-2_58",4
"RonaldReagan-2_59",7
"RonaldReagan-2_60",7
"RonaldReagan-2_61",7
"RonaldReagan-2_62",7
"RonaldReagan-2_63",7
"RonaldReagan-2_64",7
"RonaldReagan-2_65",5
"RonaldReagan-2_66",5
"RonaldReagan-2_67",5
"RonaldReagan-2_68",4
"RonaldReagan-2_69",7
"RonaldReagan-2_70",7
"RonaldReagan-2_71",7
"RonaldReagan-2_72",9
"RonaldReagan-2_73",4
"RonaldReagan-2_74",3
"RonaldReagan-2_75",3
"RonaldReagan-2_76",3
"RonaldReagan-2_77",4
"RonaldReagan-2_78",7
"RonaldReagan-2_79",7
"RonaldReagan-2_80",7
"RonaldReagan-2_81",5
"RonaldReagan-2_82",7
"RonaldReagan-2_83",7
"RonaldReagan-2_84",7
"RonaldReagan-2_85",7
"RonaldReagan-2_86",5
"RonaldReagan-2_87",5
"RonaldReagan-2_88",5
"RonaldReagan-2_89",5
"RonaldReagan-2_90",7
"RonaldReagan-2_91",7
"RonaldReagan-2_92",7
"RonaldReagan-2_93",9
"RonaldReagan-2_94",9
"RonaldReagan-2_95",9
"RonaldReagan-2_96",4
"RonaldReagan-2_97",7
"RonaldReagan-2_98",7
"RonaldReagan-2_99",7
"RonaldReagan-2_100",7
"RonaldReagan-2_101",7
"RonaldReagan-2_102",7
"RonaldReagan-2_103",7
"RonaldReagan-2_104",7
"RonaldReagan-2_105",7
"RonaldReagan-2_106",7
"RonaldReagan-2_107",7
"RonaldReagan-2_108",7
"RonaldReagan-2_109",7
"RonaldReagan-2_110",10
"RonaldReagan-2_111",10
"RonaldReagan-2_112",10
"RonaldReagan-2_113",7
"RonaldReagan-2_114",7
"RonaldReagan-2_115",7
"RonaldReagan-2_116",7
"RonaldReagan-2_117",7
"RonaldReagan-2_118",7
"RonaldReagan-2_119",7
"RonaldReagan-2_120",7
"RonaldReagan-2_121",7
"RonaldReagan-2_122",5
"RonaldReagan-2_123",5
"RonaldReagan-2_124",5
"RonaldReagan-2_125",5
"RonaldReagan-2_126",5
"RonaldReagan-2_127",5
"RonaldReagan-2_128",5
"RonaldReagan-2_129",4
"RonaldReagan-2_130",7
"RonaldReagan-2_131",7
"RonaldReagan-2_132",7
"RonaldReagan-2_133",7
"RonaldReagan-2_134",7
"RonaldReagan-2_135",5
"RonaldReagan-2_136",5
"GeorgeBush-1_2",5
"GeorgeBush-1_3",5
"GeorgeBush-1_4",5
"GeorgeBush-1_5",5
"GeorgeBush-1_6",5
"GeorgeBush-1_7",5
"GeorgeBush-1_8",5
"GeorgeBush-1_9",5
"GeorgeBush-1_10",5
"GeorgeBush-1_11",5
"GeorgeBush-1_12",5
"GeorgeBush-1_13",5
"GeorgeBush-1_14",5
"GeorgeBush-1_15",5
"GeorgeBush-1_16",9
"GeorgeBush-1_17",7
"GeorgeBush-1_18",7
"GeorgeBush-1_19",3
"GeorgeBush-1_20",5
"GeorgeBush-1_21",7
"GeorgeBush-1_22",7
"GeorgeBush-1_23",5
"GeorgeBush-1_24",7
"GeorgeBush-1_25",5
"GeorgeBush-1_26",7
"GeorgeBush-1_27",5
"GeorgeBush-1_28",5
"GeorgeBush-1_29",5
"GeorgeBush-1_30",7
"GeorgeBush-1_31",7
"GeorgeBush-1_32",10
"GeorgeBush-1_33",10
"GeorgeBush-1_34",10
"GeorgeBush-1_35",10
"GeorgeBush-1_36",5
"GeorgeBush-1_37",5
"GeorgeBush-1_38",5
"GeorgeBush-1_39",5
"GeorgeBush-1_40",5
"GeorgeBush-1_41",7
"GeorgeBush-1_42",10
"GeorgeBush-1_43",10
"GeorgeBush-1_44",10
"GeorgeBush-1_45",7
"GeorgeBush-1_46",7
"GeorgeBush-1_47",7
"GeorgeBush-1_48",10
"GeorgeBush-1_49",2
"GeorgeBush-1_50",7
"GeorgeBush-1_51",7
"GeorgeBush-1_52",7
"GeorgeBush-1_53",7
"GeorgeBush-1_54",7
"GeorgeBush-1_55",7
"GeorgeBush-1_56",7
"GeorgeBush-1_57",7
"GeorgeBush-1_58",5
"GeorgeBush-1_59",5
"GeorgeBush-1_60",5
"GeorgeBush-1_61",9
"GeorgeBush-1_62",9
"GeorgeBush-1_63",9
"GeorgeBush-1_64",9
"GeorgeBush-1_65",5
"GeorgeBush-1_66",9
"GeorgeBush-1_67",7
"GeorgeBush-1_68",7
"GeorgeBush-1_69",7
"GeorgeBush-1_70",7
"GeorgeBush-1_71",7
"GeorgeBush-1_72",7
"GeorgeBush-1_73",7
"GeorgeBush-1_74",7
"GeorgeBush-1_75",4
"GeorgeBush-1_76",9
"GeorgeBush-1_77",9
"GeorgeBush-1_78",9
"GeorgeBush-1_79",9
"GeorgeBush-1_80",7
"GeorgeBush-1_81",7
"GeorgeBush-1_82",7
"GeorgeBush-1_83",5
"GeorgeBush-1_84",5
"GeorgeBush-1_85",5
"GeorgeBush-1_86",9
"GeorgeBush-1_87",6
"GeorgeBush-1_88",9
"GeorgeBush-1_89",7
"GeorgeBush-1_90",7
"GeorgeBush-1_91",7
"GeorgeBush-1_92",7
"GeorgeBush-1_93",7
"GeorgeBush-1_94",7
"GeorgeBush-1_95",9
"GeorgeBush-1_96",3
"GeorgeBush-1_97",5
"GeorgeBush-1_98",5
"GeorgeBush-1_99",5
"GeorgeBush-1_100",5
"GeorgeBush-1_101",8
"GeorgeBush-1_102",5
"GeorgeBush-1_103",2
"GeorgeBush-1_104",5
"GeorgeBush-1_105",5
"GeorgeBush-1_106",5
"GeorgeBush-1_107",7
"GeorgeBush-1_108",7
"GeorgeBush-1_109",4
"GeorgeBush-1_110",5
"GeorgeBush-1_111",4
"GeorgeBush-1_112",10
"GeorgeBush-1_113",7
"GeorgeBush-1_114",7
"GeorgeBush-1_115",7
"GeorgeBush-1_116",5
"GeorgeBush-1_117",7
"GeorgeBush-1_118",7
"GeorgeBush-1_119",7
"GeorgeBush-1_120",4
"GeorgeBush-1_121",6
"GeorgeBush-1_122",5
"GeorgeBush-1_123",8
"GeorgeBush-1_124",7
"GeorgeBush-1_125",7
"GeorgeBush-1_126",7
"GeorgeBush-1_127",7
"GeorgeBush-1_128",9
"GeorgeBush-1_129",9
"GeorgeBush-1_130",9
"GeorgeBush-1_131",9
"GeorgeBush-1_132",9
"GeorgeBush-1_133",9
"GeorgeBush-1_134",5
"GeorgeBush-1_135",2
"GeorgeBush-1_136",7
"GeorgeBush-1_137",7
"GeorgeBush-1_138",5
"GeorgeBush-1_139",5
"GeorgeBush-1_140",5
"GeorgeBush-1_141",5
"GeorgeBush-1_142",7
"GeorgeBush-1_143",5
"GeorgeBush-1_144",5
"GeorgeBush-1_145",5
"GeorgeBush-1_146",5
"GeorgeBush-1_147",10
"GeorgeBush-1_148",10
"GeorgeBush-1_149",10
"GeorgeBush-1_150",1
"GeorgeBush-1_151",1
"GeorgeBush-1_152",1
"GeorgeBush-1_153",5
"GeorgeBush-1_154",7
"GeorgeBush-1_155",5
"GeorgeBush-1_156",5
"GeorgeBush-1_157",10
"GeorgeBush-1_158",5
"GeorgeBush-1_159",5
"GeorgeBush-1_160",5
"GeorgeBush-1_161",5
"GeorgeBush-1_162",7
"GeorgeBush-1_163",7
"GeorgeBush-1_164",5
"GeorgeBush-1_165",5
"WilliamJClinton-1_2",7
"WilliamJClinton-1_3",7
"WilliamJClinton-1_4",10
"WilliamJClinton-1_5",10
"WilliamJClinton-1_6",5
"WilliamJClinton-1_7",5
"WilliamJClinton-1_8",7
"WilliamJClinton-1_9",5
"WilliamJClinton-1_10",5
"WilliamJClinton-1_11",5
"WilliamJClinton-1_12",5
"WilliamJClinton-1_13",5
"WilliamJClinton-1_14",2
"WilliamJClinton-1_15",4
"WilliamJClinton-1_16",7
"WilliamJClinton-1_17",7
"WilliamJClinton-1_18",7
"WilliamJClinton-1_19",7
"WilliamJClinton-1_20",7
"WilliamJClinton-1_21",7
"WilliamJClinton-1_22",7
"WilliamJClinton-1_23",4
"WilliamJClinton-1_24",7
"WilliamJClinton-1_25",7
"WilliamJClinton-1_26",7
"WilliamJClinton-1_27",7
"WilliamJClinton-1_28",7
"WilliamJClinton-1_29",7
"WilliamJClinton-1_30",7
"WilliamJClinton-1_31",5
"WilliamJClinton-1_32",5
"WilliamJClinton-1_33",5
"WilliamJClinton-1_34",5
"WilliamJClinton-1_35",5
"WilliamJClinton-1_36",7
"WilliamJClinton-1_37",7
"WilliamJClinton-1_38",7
"WilliamJClinton-1_39",7
"WilliamJClinton-1_40",7
"WilliamJClinton-1_41",9
"WilliamJClinton-1_42",9
"WilliamJClinton-1_43",9
"WilliamJClinton-1_44",9
"WilliamJClinton-1_45",9
"WilliamJClinton-1_46",2
"WilliamJClinton-1_47",7
"WilliamJClinton-1_48",7
"WilliamJClinton-1_49",7
"WilliamJClinton-1_50",7
"WilliamJClinton-1_51",9
"WilliamJClinton-1_52",7
"WilliamJClinton-1_53",7
"WilliamJClinton-1_54",5
"WilliamJClinton-1_55",9
"WilliamJClinton-1_56",4
"WilliamJClinton-1_57",7
"WilliamJClinton-1_58",7
"WilliamJClinton-1_59",7
"WilliamJClinton-1_60",7
"WilliamJClinton-1_61",7
"WilliamJClinton-1_62",7
"WilliamJClinton-1_63",7
"WilliamJClinton-1_64",7
"WilliamJClinton-1_65",7
"WilliamJClinton-1_66",7
"WilliamJClinton-1_67",7
"WilliamJClinton-1_68",7
"WilliamJClinton-1_69",7
"WilliamJClinton-1_70",7
"WilliamJClinton-1_71",7
"WilliamJClinton-1_72",7
"WilliamJClinton-1_73",7
"WilliamJClinton-1_74",7
"WilliamJClinton-1_75",5
"WilliamJClinton-1_76",5
"WilliamJClinton-1_77",5
"WilliamJClinton-1_78",5
"WilliamJClinton-1_79",5
"WilliamJClinton-1_80",5
"WilliamJClinton-1_81",7
"WilliamJClinton-1_82",4
"WilliamJClinton-1_83",5
"WilliamJClinton-1_84",5
"WilliamJClinton-1_85",7
"WilliamJClinton-1_86",5
"WilliamJClinton-1_87",7
"WilliamJClinton-1_88",9
"WilliamJClinton-1_89",5
"WilliamJClinton-1_90",7
"WilliamJClinton-1_91",7
"WilliamJClinton-1_92",7
"WilliamJClinton-1_93",9
"WilliamJClinton-1_94",5
"WilliamJClinton-1_95",5
"WilliamJClinton-1_96",7
"WilliamJClinton-1_97",5
"WilliamJClinton-1_98",5
"WilliamJClinton-1_99",5
"WilliamJClinton-1_100",5
"WilliamJClinton-1_101",5
"WilliamJClinton-2_2",5
"WilliamJClinton-2_3",7
"WilliamJClinton-2_4",7
"WilliamJClinton-2_5",7
"WilliamJClinton-2_6",7
"WilliamJClinton-2_7",5
"WilliamJClinton-2_8",7
"WilliamJClinton-2_9",7
"WilliamJClinton-2_10",7
"WilliamJClinton-2_11",7
"WilliamJClinton-2_12",5
"WilliamJClinton-2_13",5
"WilliamJClinton-2_14",7
"WilliamJClinton-2_15",5
"WilliamJClinton-2_16",7
"WilliamJClinton-2_17",5
"WilliamJClinton-2_18",7
"WilliamJClinton-2_19",7
"WilliamJClinton-2_20",7
"WilliamJClinton-2_21",7
"WilliamJClinton-2_22",7
"WilliamJClinton-2_23",7
"WilliamJClinton-2_24",7
"WilliamJClinton-2_25",7
"WilliamJClinton-2_26",7
"WilliamJClinton-2_27",7
"WilliamJClinton-2_28",7
"WilliamJClinton-2_29",7
"WilliamJClinton-2_30",7
"WilliamJClinton-2_31",7
"WilliamJClinton-2_32",7
"WilliamJClinton-2_33",7
"WilliamJClinton-2_34",7
"WilliamJClinton-2_35",7
"WilliamJClinton-2_36",7
"WilliamJClinton-2_37",9
"WilliamJClinton-2_38",9
"WilliamJClinton-2_39",9
"WilliamJClinton-2_40",9
"WilliamJClinton-2_41",7
"WilliamJClinton-2_42",7
"WilliamJClinton-2_43",7
"WilliamJClinton-2_44",2
"WilliamJClinton-2_45",2
"WilliamJClinton-2_46",7
"WilliamJClinton-2_47",7
"WilliamJClinton-2_48",10
"WilliamJClinton-2_49",10
"WilliamJClinton-2_50",10
"WilliamJClinton-2_51",9
"WilliamJClinton-2_52",7
"WilliamJClinton-2_53",7
"WilliamJClinton-2_54",7
"WilliamJClinton-2_55",7
"WilliamJClinton-2_56",7
"WilliamJClinton-2_57",1
"WilliamJClinton-2_58",5
"WilliamJClinton-2_59",7
"WilliamJClinton-2_60",7
"WilliamJClinton-2_61",7
"WilliamJClinton-2_62",7
"WilliamJClinton-2_63",5
"WilliamJClinton-2_64",7
"WilliamJClinton-2_65",7
"WilliamJClinton-2_66",7
"WilliamJClinton-2_67",7
"WilliamJClinton-2_68",7
"WilliamJClinton-2_69",9
"WilliamJClinton-2_70",9
"WilliamJClinton-2_71",7
"WilliamJClinton-2_72",7
"WilliamJClinton-2_73",7
"WilliamJClinton-2_74",7
"WilliamJClinton-2_75",7
"WilliamJClinton-2_76",7
"WilliamJClinton-2_77",7
"WilliamJClinton-2_78",7
"WilliamJClinton-2_79",7
"WilliamJClinton-2_80",7
"WilliamJClinton-2_81",7
"WilliamJClinton-2_82",7
"WilliamJClinton-2_83",7
"WilliamJClinton-2_84",7
"WilliamJClinton-2_85",7
"WilliamJClinton-2_86",5
"WilliamJClinton-2_87",5
"WilliamJClinton-2_88",5
"WilliamJClinton-2_89",5
"WilliamJClinton-2_90",5
"WilliamJClinton-2_91",5
"WilliamJClinton-2_92",5
"WilliamJClinton-2_93",6
"WilliamJClinton-2_94",6
"WilliamJClinton-2_95",6
"WilliamJClinton-2_96",6
"WilliamJClinton-2_97",7
"WilliamJClinton-2_98",7
"WilliamJClinton-2_99",5
"WilliamJClinton-2_100",5
"WilliamJClinton-2_101",5
"WilliamJClinton-2_102",5
"WilliamJClinton-2_103",5
"WilliamJClinton-2_104",5
"WilliamJClinton-2_105",5
"WilliamJClinton-2_106",7
"WilliamJClinton-2_107",7
"WilliamJClinton-2_108",7
"WilliamJClinton-2_109",7
"WilliamJClinton-2_110",7
"GeorgeWBush-1_2",5
"GeorgeWBush-1_3",5
"GeorgeWBush-1_4",5
"GeorgeWBush-1_5",5
"GeorgeWBush-1_6",5
"GeorgeWBush-1_7",7
"GeorgeWBush-1_8",7
"GeorgeWBush-1_9",7
"GeorgeWBush-1_10",7
"GeorgeWBush-1_11",7
"GeorgeWBush-1_12",5
"GeorgeWBush-1_13",5
"GeorgeWBush-1_14",5
"GeorgeWBush-1_15",5
"GeorgeWBush-1_16",5
"GeorgeWBush-1_17",5
"GeorgeWBush-1_18",1
"GeorgeWBush-1_19",1
"GeorgeWBush-1_20",1
"GeorgeWBush-1_21",9
"GeorgeWBush-1_22",7
"GeorgeWBush-1_23",7
"GeorgeWBush-1_24",7
"GeorgeWBush-1_25",7
"GeorgeWBush-1_26",7
"GeorgeWBush-1_27",9
"GeorgeWBush-1_28",7
"GeorgeWBush-1_29",9
"GeorgeWBush-1_30",7
"GeorgeWBush-1_31",7
"GeorgeWBush-1_32",9
"GeorgeWBush-1_33",9
"GeorgeWBush-1_34",9
"GeorgeWBush-1_35",9
"GeorgeWBush-1_36",1
"GeorgeWBush-1_37",7
"GeorgeWBush-1_38",7
"GeorgeWBush-1_39",7
"GeorgeWBush-1_40",7
"GeorgeWBush-1_41",7
"GeorgeWBush-1_42",2
"GeorgeWBush-1_43",5
"GeorgeWBush-1_44",5
"GeorgeWBush-1_45",9
"GeorgeWBush-1_46",9
"GeorgeWBush-1_47",4
"GeorgeWBush-1_48",7
"GeorgeWBush-1_49",7
"GeorgeWBush-1_50",7
"GeorgeWBush-1_51",7
"GeorgeWBush-1_52",9
"GeorgeWBush-1_53",6
"GeorgeWBush-1_54",9
"GeorgeWBush-1_55",9
"GeorgeWBush-1_56",7
"GeorgeWBush-1_57",7
"GeorgeWBush-1_58",9
"GeorgeWBush-1_59",1
"GeorgeWBush-1_60",10
"GeorgeWBush-1_61",8
"GeorgeWBush-1_62",4
"GeorgeWBush-1_63",1
"GeorgeWBush-1_64",7
"GeorgeWBush-1_65",10
"GeorgeWBush-1_66",3
"GeorgeWBush-1_67",3
"GeorgeWBush-1_68",9
"GeorgeWBush-1_69",1
"GeorgeWBush-1_70",2
"GeorgeWBush-1_71",7
"GeorgeWBush-1_72",7
"GeorgeWBush-1_73",6
"GeorgeWBush-1_74",6
"GeorgeWBush-1_75",9
"GeorgeWBush-1_76",10
"GeorgeWBush-1_77",10
"GeorgeWBush-1_78",10
"GeorgeWBush-1_79",10
"GeorgeWBush-1_80",10
"GeorgeWBush-1_81",5
"GeorgeWBush-1_82",10
"GeorgeWBush-1_83",10
"GeorgeWBush-1_84",7
"GeorgeWBush-1_85",9
"GeorgeWBush-1_86",9
"GeorgeWBush-1_87",9
"GeorgeWBush-1_88",3
"GeorgeWBush-1_89",7
"GeorgeWBush-1_90",7
"GeorgeWBush-1_91",9
"GeorgeWBush-1_92",5
"GeorgeWBush-1_93",5
"GeorgeWBush-1_94",5
"GeorgeWBush-1_95",5
"GeorgeWBush-1_96",5
"GeorgeWBush-1_97",5
"GeorgeWBush-1_98",6
"GeorgeWBush-1_99",6
"GeorgeWBush-1_100",5
"GeorgeWBush-1_101",5
"GeorgeWBush-2_2",5
"GeorgeWBush-2_3",5
"GeorgeWBush-2_4",5
"GeorgeWBush-2_5",5
"GeorgeWBush-2_6",5
"GeorgeWBush-2_7",5
"GeorgeWBush-2_8",7
"GeorgeWBush-2_9",7
"GeorgeWBush-2_10",10
"GeorgeWBush-2_11",7
"GeorgeWBush-2_12",5
"GeorgeWBush-2_13",5
"GeorgeWBush-2_14",5
"GeorgeWBush-2_15",10
"GeorgeWBush-2_16",2
"GeorgeWBush-2_17",3
"GeorgeWBush-2_18",2
"GeorgeWBush-2_19",6
"GeorgeWBush-2_20",2
"GeorgeWBush-2_21",9
"GeorgeWBush-2_22",9
"GeorgeWBush-2_23",7
"GeorgeWBush-2_24",7
"GeorgeWBush-2_25",1
"GeorgeWBush-2_26",6
"GeorgeWBush-2_27",1
"GeorgeWBush-2_28",6
"GeorgeWBush-2_29",9
"GeorgeWBush-2_30",9
"GeorgeWBush-2_31",9
"GeorgeWBush-2_32",10
"GeorgeWBush-2_33",10
"GeorgeWBush-2_34",10
"GeorgeWBush-2_35",10
"GeorgeWBush-2_36",10
"GeorgeWBush-2_37",10
"GeorgeWBush-2_38",10
"GeorgeWBush-2_39",8
